Trial,Cumulative Reward,Cumulative Regret
4605,18283.38863572468,136.61136427532776
4606,18288.716420212546,135.28357978746254
4607,18292.41724364597,135.5827563540398
4608,18294.835056506494,137.1649434935172
4609,18298.875932344643,137.1240676553677
4610,18302.015890449784,137.9841095502264
4611,18305.84923167944,138.15076832057053
4612,18309.294416651883,138.70558334812662
4613,18313.42298269333,138.57701730668114
4614,18318.61319346646,137.38680653355053
4615,18323.10389634508,136.8961036549293
4616,18327.92878117411,136.07121882590144
4617,18333.062969525166,134.9370304748445
4618,18336.559564198084,135.4404358019272
4619,18341.111664341803,134.88833565820653
4620,18346.240883581395,133.75911641861418
4621,18350.65620623488,133.3437937651297
4622,18354.111258304343,133.8887416956633
4623,18359.4914915693,132.50850843070458
4624,18363.365099668164,132.63490033184095
4625,18368.254075273984,131.74592472601955
4626,18372.75696520914,131.2430347908632
4627,18376.40523772501,131.5947622749963
4628,18379.325780988933,132.67421901107284
4629,18383.839239787336,132.16076021267085
4630,18387.945034258686,132.05496574131965
4631,18390.906473755138,133.09352624486795
4632,18395.207812686633,132.79218731337298
4633,18399.039085015655,132.9609149843494
4634,18403.883851754912,132.11614824509346
4635,18407.43665693594,132.56334306406603
4636,18412.801031576506,131.1989684234997
4637,18417.634822968594,130.36517703141163
4638,18422.485809036567,129.5141909634394
4639,18428.84535178642,127.1546482135833
4640,18432.14004431165,127.85995568835449
4641,18436.7290854877,127.27091451230673
4642,18440.247855775437,127.75214422457039
4643,18443.873390587196,128.12660941281084
4644,18446.874795131116,129.1252048688922
4645,18450.63992038062,129.3600796193864
4646,18454.47883821561,129.52116178439684
4647,18456.78230897519,131.2176910248159
4648,18461.375482110023,130.62451788998465
4649,18465.836087115687,130.16391288432072
