Trial,Cumulative Reward,Cumulative Regret
0,0.0,0.0
1,1.2123064303645583,2.787693569635442
2,4.333101045503309,3.6668989544966917
3,3.2881791705751304,8.71182082942487
4,2.666062386783671,13.333937613216328
5,3.3803502608088114,16.61964973919119
6,4.1834531075947,19.8165468924053
7,6.049149690852032,21.950850309147967
8,7.840356558183853,24.159643441816147
9,8.7790749851597,27.2209250148403
10,8.426092242439267,31.573907757560733
11,9.761872317580007,34.23812768241999
12,10.481662361540561,37.518337638459435
13,10.519879001372162,41.48012099862783
14,12.05385295501717,43.94614704498282
15,13.36458060376896,46.63541939623103
16,13.774852028720247,50.22514797127974
17,15.514903080135863,52.48509691986412
18,15.58236009884701,56.417639901152974
19,17.114041572246492,58.88595842775349
20,17.587252736932506,62.41274726306748
21,16.971299994785976,67.028700005214
22,18.62077744112655,69.37922255887344
23,21.955201875569536,70.04479812443044
24,22.5517813803455,73.44821861965448
25,24.188517037441553,75.81148296255843
26,25.916028249987605,78.08397175001238
27,27.053704684955004,80.94629531504498
28,26.851887511507208,85.14811248849277
29,28.7248143255326,87.27518567446738
30,29.588191427880385,90.4118085721196
31,28.95053742482972,95.04946257517027
32,30.10051919667292,97.89948080332707
33,30.148876252859075,101.8511237471409
34,31.287730603778584,104.7122693962214
35,32.84983417266339,107.1501658273366
36,35.332280270984306,108.66771972901567
37,33.43532525632009,114.56467474367989
38,34.575253589763975,117.424746410236
39,36.288850687844246,119.71114931215573
40,37.90389833125437,122.0961016687456
41,38.58284507930459,125.41715492069538
42,39.78238062300893,128.21761937699102
43,40.753945904553895,131.24605409544606
44,43.00384226506304,132.9961577349369
45,45.60569236478602,134.39430763521392
46,47.956273697661636,136.0437263023383
47,49.335787158829355,138.66421284117058
48,51.4804158663533,140.51958413364665
49,52.43220283272036,143.5677971672796
50,52.45288211216618,147.54711788783376
51,54.273305136783875,149.72669486321607
52,56.30458232968919,151.69541767031075
53,57.645616486877074,154.35438351312285
54,58.153499227605025,157.8465007723949
55,61.16139029643782,158.8386097035621
56,61.220501625443404,162.7794983745565
57,62.84603507800681,165.1539649219931
58,63.33494590810896,168.66505409189094
59,65.57886807844119,170.42113192155873
60,66.22129829889136,173.77870170110856
61,68.9562836908935,175.04371630910643
62,70.3376716521821,177.66232834781783
63,71.61253575543675,180.38746424456318
64,72.59887033594586,183.40112966405405
65,73.27602573050216,186.72397426949777
66,73.68755791816466,190.31244208183526
67,73.89733959911061,194.1026604008893
68,75.08557806093977,196.91442193906013
69,75.2419472985735,200.7580527014264
70,78.012505729703,201.9874942702969
71,79.14293424838264,204.85706575161726
72,80.13634571837135,207.86365428162856
73,81.73510787496554,210.26489212503438
74,82.2468180632164,213.75318193678353
75,83.0299428856373,216.97005711436262
76,84.54399074378455,219.45600925621537
77,86.70487049121516,221.29512950878475
78,88.64706564505157,223.35293435494836
79,91.04995961452673,224.9500403854732
80,92.96934001831143,227.03065998168847
81,94.00989627333455,229.99010372666535
82,94.90084338811747,233.09915661188245
83,94.60129205998223,237.3987079400177
84,94.7215882494644,241.27841175053553
85,96.41847243667338,243.58152756332655
86,97.88931435154484,246.1106856484551
87,97.23224559036785,250.7677544096321
88,97.42301477387149,254.57698522612847
89,97.78681018736094,258.21318981263903
90,98.76403870280542,261.23596129719454
91,99.21337018059468,264.7866298194053
92,99.79882214647921,268.20117785352073
93,99.6644128512911,272.33558714870884
94,100.76068845716775,275.2393115428322
95,105.90340381031774,274.0965961896822
96,109.79256245262638,274.20743754737356
97,113.86402426760584,274.1359757323941
98,118.65543271681078,273.3445672831892
99,122.29204264206551,273.70795735793445
100,127.71272653630696,272.287273463693
101,130.64364504016478,273.3563549598352
102,134.00247310798656,273.9975268920134
103,138.17063968018405,273.8293603198159
104,142.25998747841945,273.7400125215805
